i,e,c,p,l,real,predict
2,4,4,7,1,0.48,0.97
2,4,4,7,3,0.0,0.0
2,4,4,9,1,0.0,0.0
2,4,4,10,1,0.0,0.0
2,4,4,10,3,0.0,0.0
2,4,4,11,1,5.6,11.194
2,4,4,11,3,0.0,0.0
2,4,4,12,1,0.0,0.0
2,4,4,13,1,0.0,0.0
2,4,4,14,1,0.0,0.0
2,4,4,15,1,1.23,2.032
2,4,4,16,1,0.0,0.0
2,4,4,17,1,0.0,0.0
2,4,4,18,1,0.0,0.0
2,4,4,18,3,0.0,0.0
2,4,4,19,1,0.0,0.0
2,4,4,19,3,0.0,0.0
2,4,4,25,1,0.17,0.0
2,4,4,28,1,0.0,0.0
2,4,4,29,1,0.0,0.0
2,4,4,35,1,0.0,0.0
2,4,4,35,3,0.0,0.0
2,4,7,12,1,0.0,0.0
2,5,1,1,1,0.0,0.0
2,5,1,2,1,0.0,0.0
2,5,1,3,1,0.0,0.0
2,5,1,4,1,0.0,0.0
2,5,1,5,1,0.0,0.0
2,5,1,6,1,0.0,0.0
2,5,1,7,1,0.0,0.0
2,5,1,8,1,0.0,0.0
2,5,1,9,1,0.0,0.0
2,5,1,10,1,0.21,0.2259999999999999
2,5,1,11,1,0.0,0.0
2,5,1,11,3,0.0,0.0
2,5,1,12,1,0.0,0.0
2,5,1,13,1,0.0,0.0
2,5,1,14,1,0.0,0.0
2,5,1,15,1,0.0,0.0
2,5,1,15,3,0.0,0.0
2,5,1,16,1,0.0,0.0
2,5,1,17,1,0.0,0.0
2,5,1,18,1,0.0,0.0
2,5,1,19,1,0.0,0.0
2,5,1,19,3,0.0,0.0
2,5,1,20,1,0.0,0.0
2,5,1,21,1,0.23,0.458
2,5,1,22,1,0.0,0.0
2,5,1,23,1,0.0,0.0
2,5,1,24,1,0.0,0.0
2,5,1,25,1,0.0,0.0
2,5,1,28,1,0.16,0.324
2,5,1,28,3,0.0,0.0
2,5,1,29,1,0.0,0.0
2,5,1,29,3,0.0,0.0
2,5,1,31,1,0.11,0.0
2,5,1,35,1,0.0,0.0
2,5,4,4,1,0.0,0.0
2,5,4,7,1,0.0,0.0
2,5,4,9,1,0.0,0.0
2,5,4,10,1,0.0,0.0
2,5,4,15,1,0.0,0.0
2,5,4,19,1,0.0,0.0
2,5,4,35,1,0.0,0.0
2,6,1,1,3,0.0,0.0
2,6,1,2,3,0.0,0.0
2,6,1,4,3,0.0,0.0
2,6,1,5,3,0.0,0.0
2,6,1,6,3,0.0,0.0
2,6,1,7,3,0.0,0.0
2,6,1,8,3,0.0,0.0
2,6,1,9,3,0.0,0.0
2,6,1,10,3,0.0,0.0
2,6,1,11,3,0.0,0.0
2,6,1,12,3,0.0,0.0
2,6,1,13,3,0.0,0.0
2,6,1,14,3,0.0,0.0
2,6,1,15,3,0.0,0.0
2,6,1,16,3,0.0,0.0
2,6,1,17,3,0.0,0.0
2,6,1,18,3,0.0,0.0
2,6,1,19,3,0.0,0.0
2,6,1,20,3,0.0,0.0
2,6,1,21,3,0.0,0.0
2,6,1,23,3,0.0,0.0
2,6,1,24,3,0.0,0.0
2,6,1,28,3,0.0,0.0
2,6,1,29,3,0.0,0.0
2,6,1,35,3,0.0,0.0
2,7,1,1,2,0.0,0.0
2,7,1,3,2,0.0,0.0
2,7,1,4,2,0.0,0.0
2,7,1,5,2,0.0,0.0
2,7,1,7,2,0.0,0.0
2,7,1,10,2,0.0,0.0
2,7,1,11,2,0.0,0.0
2,7,1,12,2,0.0,0.0
2,7,1,13,2,0.0,0.0
2,7,1,15,2,0.0,0.0
2,7,1,16,2,0.0,0.0
2,7,1,17,2,0.0,0.0
2,7,1,19,2,0.0,0.0
2,7,1,21,2,0.0,0.0
2,7,1,23,2,0.0,0.0
2,7,1,24,2,0.0,0.0
2,7,1,28,2,0.0,0.0
2,7,1,29,2,0.0,0.0
2,7,1,35,2,0.0,0.0
2,8,1,1,2,393.35,367.234
2,8,1,1,3,0.0,0.0
2,8,1,2,2,57.78,36.75599999999999
2,8,1,2,3,0.0,0.0
2,8,1,3,2,416.72,459.202
2,8,1,3,3,0.0,0.0
2,8,1,4,2,106.52,105.262
2,8,1,4,3,0.0,0.0
2,8,1,5,2,348.7,327.11400000000003
2,8,1,5,3,0.0,0.0
2,8,1,6,2,299.56,162.204
2,8,1,6,3,0.0,0.0
2,8,1,7,2,374.31,464.99000000000007
2,8,1,7,3,0.0,0.0
2,8,1,8,2,17.85,17.486
2,8,1,8,3,0.0,0.0
2,8,1,9,2,83.0,80.3
2,8,1,9,3,0.0,0.0
2,8,1,10,2,1601.42,1481.5000000000002
2,8,1,10,3,0.0,0.0
2,8,1,11,2,742.73,781.2320000000001
2,8,1,11,3,0.0,0.0
2,8,1,12,2,639.53,493.624
2,8,1,12,3,0.0,0.0
2,8,1,13,2,507.31,591.866
2,8,1,13,3,0.0,0.0
2,8,1,14,2,314.78,309.626
2,8,1,14,3,0.0,0.0
2,8,1,15,2,292.54,283.468
2,8,1,15,3,0.0,0.0
2,8,1,16,2,504.91,365.932
2,8,1,16,3,0.0,0.0
2,8,1,17,2,332.51,342.94
2,8,1,17,3,0.0,0.0
2,8,1,18,2,121.74,142.03199999999998
2,8,1,18,3,0.0,0.0
2,8,1,19,2,2479.15,2181.2660000000005
2,8,1,19,3,0.0,0.0
2,8,1,20,2,25.44,19.76
2,8,1,20,3,0.0,0.0
2,8,1,21,2,399.45,388.994
2,8,1,21,3,0.0,0.0
2,8,1,22,2,42.56,27.19
2,8,1,22,3,0.0,0.0
2,8,1,23,2,32.49,7.337999999999999
2,8,1,23,3,0.0,0.0
2,8,1,24,2,104.91,139.66799999999998
2,8,1,24,3,0.0,0.0
2,8,1,25,2,88.48,53.926
2,8,1,25,3,0.0,0.0
2,8,1,26,2,2.86,5.38
2,8,1,26,3,0.0,0.0
2,8,1,28,2,82.68,34.522000000000006
2,8,1,28,3,0.0,0.0
2,8,1,29,2,286.96,275.052
2,8,1,29,3,0.0,0.0
2,8,1,30,2,0.24,0.49
2,8,1,31,2,2.79,5.5760000000000005
2,8,1,31,3,0.0,0.0
2,8,1,32,2,25.93,17.642
2,8,1,32,3,0.0,0.0
2,8,1,34,2,0.0,0.0
2,8,1,35,2,330.41,245.766
2,8,1,35,3,0.0,0.0
2,8,4,3,2,0.0,0.0
2,8,4,4,2,0.26,0.0
2,8,4,4,3,0.0,0.0
2,8,4,5,2,0.0,0.0
2,8,4,7,2,0.0,0.0
2,8,4,7,3,0.0,0.0
2,8,4,9,2,0.0,0.0
2,8,4,10,2,0.0,0.0
2,8,4,10,3,0.0,0.0
2,8,4,11,2,33.36,40.612
2,8,4,11,3,0.0,0.0
2,8,4,12,2,0.0,0.0
2,8,4,13,2,0.0,0.0
2,8,4,14,2,0.0,0.0
2,8,4,15,2,0.38,0.7619999999999999
2,8,4,16,2,0.0,0.0
2,8,4,17,2,0.0,0.0
2,8,4,18,2,0.0,0.0
2,8,4,18,3,0.0,0.0
2,8,4,19,2,0.0,0.0
2,8,4,19,3,0.0,0.0
2,8,4,25,2,0.0,0.0
2,8,4,25,3,0.0,0.0
2,8,4,28,2,0.0,0.0
2,8,4,29,2,0.0,0.0
2,8,4,35,2,0.0,0.0
2,8,4,35,3,0.0,0.0
2,8,7,12,2,0.0,0.0
2,9,1,1,2,81.49,91.134
2,9,1,1,3,0.0,0.0
2,9,1,2,2,25.51,31.956
2,9,1,2,3,0.0,0.0
2,9,1,3,2,154.43,176.9
2,9,1,3,3,0.0,0.0
2,9,1,4,2,33.88,25.410000000000004
2,9,1,4,3,0.0,0.0
2,9,1,5,2,54.61,48.614
2,9,1,5,3,0.0,0.0
2,9,1,6,2,28.43,27.142
2,9,1,6,3,0.0,0.0
2,9,1,7,2,83.09,82.896
2,9,1,7,3,0.0,0.0
2,9,1,8,2,14.03,10.372
2,9,1,8,3,0.0,0.0
2,9,1,9,2,39.47,34.836
2,9,1,9,3,0.0,0.0
2,9,1,10,2,235.84,216.066
2,9,1,10,3,0.0,0.0
2,9,1,11,2,147.94,142.26600000000002
2,9,1,11,3,0.0,0.0
2,9,1,12,2,92.05,93.17
2,9,1,12,3,0.0,0.0
2,9,1,13,2,105.71,110.378
2,9,1,13,3,0.0,0.0
2,9,1,14,2,43.85,40.264
2,9,1,14,3,0.0,0.0
2,9,1,15,2,114.47,113.564
2,9,1,15,3,0.0,0.0
2,9,1,16,2,65.48,55.778
2,9,1,16,3,0.0,0.0
2,9,1,17,2,97.99,81.378
2,9,1,17,3,0.0,0.0
2,9,1,18,2,57.38,68.922
2,9,1,18,3,0.0,0.0
2,9,1,19,2,572.28,566.546
2,9,1,19,3,0.0,0.0
2,9,1,20,2,15.58,12.91
2,9,1,20,3,0.0,0.0
2,9,1,21,2,104.93,108.46200000000002
2,9,1,21,3,0.0,0.0
2,9,1,22,2,24.37,15.336000000000002
2,9,1,22,3,0.0,0.0
2,9,1,23,2,17.16,15.553999999999998
2,9,1,23,3,0.0,0.0
2,9,1,24,2,32.98,34.718
2,9,1,24,3,0.0,0.0
2,9,1,25,2,19.19,13.668
2,9,1,25,3,0.0,0.0
2,9,1,26,2,0.43,0.372
2,9,1,26,3,0.0,0.0
2,9,1,28,2,32.38,24.262000000000004
2,9,1,28,3,0.0,0.0
2,9,1,29,2,73.69,74.018
2,9,1,29,3,0.0,0.0
2,9,1,30,2,0.0,0.0
2,9,1,31,2,1.55,2.21
2,9,1,31,3,0.0,0.0
2,9,1,32,2,5.71,10.221999999999998
2,9,1,32,3,0.0,0.0
2,9,1,34,2,0.0,0.0
2,9,1,35,2,46.51,36.098
2,9,1,35,3,0.0,0.0
2,9,4,3,2,0.0,0.0
2,9,4,4,2,0.0,0.0
2,9,4,4,3,0.0,0.0
2,9,4,5,2,0.0,0.0
2,9,4,7,2,0.5,0.67
2,9,4,7,3,0.0,0.0
2,9,4,9,2,0.0,0.0
2,9,4,10,2,0.0,0.0
2,9,4,10,3,0.0,0.0
2,9,4,11,2,5.98,11.386
2,9,4,11,3,0.0,0.0
2,9,4,12,2,0.0,0.0
2,9,4,13,2,0.0,0.0
2,9,4,13,3,0.0,0.0
2,9,4,14,2,0.17,0.346
2,9,4,15,2,0.87,0.7299999999999999
2,9,4,15,3,0.0,0.0
2,9,4,16,2,0.0,0.0
2,9,4,17,2,0.0,0.0
2,9,4,17,3,0.0,0.0
2,9,4,18,2,0.0,0.0
2,9,4,18,3,0.0,0.0
2,9,4,19,2,0.0,0.0
2,9,4,19,3,0.0,0.0
2,9,4,25,2,0.12,0.0
2,9,4,28,2,0.0,0.0
2,9,4,28,3,0.0,0.0
2,9,4,29,2,0.0,0.0
2,9,4,35,2,0.0,0.0
2,9,4,35,3,0.0,0.0
2,9,7,12,2,0.0,0.0
2,11,1,1,2,0.97,1.1920000000000002
2,11,1,1,3,0.0,0.0
2,11,1,2,2,0.1,0.204
2,11,1,3,2,0.64,1.0
2,11,1,3,3,0.0,0.0
2,11,1,4,2,0.0,0.0
2,11,1,4,3,0.0,0.0
2,11,1,5,2,0.12,0.244
2,11,1,6,2,2.07,3.432
2,11,1,6,3,0.0,0.0
2,11,1,7,2,0.18,0.0
2,11,1,7,3,0.0,0.0
2,11,1,8,2,2.82,1.636
2,11,1,8,3,0.0,0.0
2,11,1,9,2,3.31,3.918
2,11,1,9,3,0.0,0.0
2,11,1,10,2,0.59,1.186
2,11,1,10,3,0.0,0.0
2,11,1,11,2,0.44,0.2299999999999999
2,11,1,11,3,0.0,0.0
2,11,1,12,2,0.11,0.222
2,11,1,12,3,0.0,0.0
2,11,1,13,2,2.61,3.712
2,11,1,13,3,0.0,0.0
2,11,1,14,2,0.14,0.286
2,11,1,15,2,0.2,0.41
2,11,1,15,3,0.0,0.0
2,11,1,16,2,0.0,0.0
2,11,1,16,3,0.0,0.0
2,11,1,17,2,3.18,3.856
2,11,1,17,3,0.0,0.0
2,11,1,18,2,0.0,0.0
2,11,1,18,3,0.0,0.0
2,11,1,19,2,0.23,0.454
2,11,1,19,3,0.0,0.0
2,11,1,20,2,0.0,0.0
2,11,1,20,3,0.0,0.0
2,11,1,21,2,0.59,0.268
2,11,1,22,2,0.0,0.0
2,11,1,22,3,0.0,0.0
2,11,1,23,2,1.48,2.184
2,11,1,23,3,0.0,0.0
2,11,1,24,2,1.5,1.846
2,11,1,24,3,0.0,0.0
2,11,1,25,2,0.37,0.744
2,11,1,25,3,0.0,0.0
2,11,1,26,2,0.0,0.0
2,11,1,28,2,0.56,0.632
2,11,1,29,2,3.13,5.012
2,11,1,29,3,0.0,0.0
2,11,1,30,2,0.15,0.294
2,11,1,31,2,0.0,0.0
2,11,1,32,2,0.92,1.484
2,11,1,35,2,0.89,1.344
2,11,1,35,3,0.0,0.0
2,11,4,3,2,0.0,0.0
2,11,4,4,2,0.0,0.0
2,11,4,5,2,0.0,0.0
2,11,4,7,2,0.0,0.0
2,11,4,9,2,0.22,0.0
2,11,4,10,2,0.0,0.0
2,11,4,11,2,0.0,0.0
2,11,4,13,2,0.0,0.0
2,11,4,14,2,0.0,0.0
2,11,4,15,2,0.0,0.0
2,11,4,17,2,0.0,0.0
2,11,4,19,2,0.0,0.0
2,11,4,25,2,0.0,0.0
2,11,4,28,2,0.0,0.0
2,11,4,29,2,0.0,0.0
2,11,4,35,2,0.0,0.0
2,11,7,12,2,0.0,0.0
2,12,1,11,3,0.0,0.0
2,12,1,13,3,0.0,0.0
2,12,1,15,3,0.0,0.0
2,12,1,19,3,0.0,0.0
2,12,1,24,3,0.0,0.0
2,12,1,29,3,0.0,0.0
2,12,1,35,3,0.0,0.0
2,-1,1,1,3,0.0,0.0
2,-1,1,2,3,0.0,0.0
2,-1,1,3,3,0.0,0.0
2,-1,1,4,3,0.0,0.0
2,-1,1,5,3,0.0,0.0
2,-1,1,6,3,0.0,0.0
2,-1,1,7,3,0.0,0.0
2,-1,1,8,3,0.0,0.0
2,-1,1,9,3,0.0,0.0
2,-1,1,10,3,0.0,0.0
2,-1,1,11,3,0.0,0.0
2,-1,1,12,3,0.0,0.0
2,-1,1,13,3,0.0,0.0
2,-1,1,14,3,0.0,0.0
2,-1,1,15,3,0.0,0.0
2,-1,1,16,3,0.0,0.0
2,-1,1,17,3,0.0,0.0
2,-1,1,18,3,0.0,0.0
2,-1,1,19,3,0.0,0.0
2,-1,1,20,3,0.0,0.0
2,-1,1,21,3,0.0,0.0
2,-1,1,22,3,0.0,0.0
2,-1,1,23,3,0.0,0.0
2,-1,1,24,3,0.0,0.0
2,-1,1,25,3,0.0,0.0
2,-1,1,26,3,0.0,0.0
2,-1,1,28,3,0.0,0.0
2,-1,1,29,3,0.0,0.0
2,-1,1,30,3,0.0,0.0
2,-1,1,31,3,0.0,0.0
2,-1,1,32,3,0.0,0.0
2,-1,1,35,3,0.0,0.0
2,-1,4,4,3,0.0,0.0
2,-1,4,5,3,0.0,0.0
2,-1,4,7,3,0.0,0.0
2,-1,4,9,3,0.0,0.0
2,-1,4,10,3,0.0,0.0
2,-1,4,11,3,0.0,0.0
2,-1,4,13,3,0.0,0.0
2,-1,4,14,3,0.0,0.0
2,-1,4,15,3,0.0,0.0
2,-1,4,16,3,0.0,0.0
2,-1,4,17,3,0.0,0.0
2,-1,4,18,3,0.0,0.0
2,-1,4,19,3,0.0,0.0
2,-1,4,25,3,0.0,0.0
2,-1,4,28,3,0.0,0.0
2,-1,4,29,3,0.0,0.0
2,-1,4,35,3,0.0,0.0
2,-1,7,12,3,0.0,0.0
3,1,3,1,3,0.0,0.0
3,1,3,3,3,0.0,0.0
3,1,3,5,3,0.0,0.0
3,1,3,6,3,0.0,0.0
3,1,3,7,3,0.0,0.0
3,1,3,10,3,0.0,0.0
3,1,3,11,3,0.11,0.222
3,1,3,13,3,0.0,0.0
3,1,3,15,3,0.0,0.0
3,1,3,17,3,0.0,0.0
3,1,3,18,3,0.0,0.0
3,1,3,19,3,0.0,0.0
3,1,3,22,3,0.11,0.222
3,1,3,23,3,0.0,0.0
3,1,3,24,3,0.0,0.0
3,1,5,1,3,1.42,1.7040000000000002
3,1,5,2,3,0.67,0.0
3,1,5,3,3,0.78,1.3119999999999998
3,1,5,4,3,2.34,2.996
3,1,5,5,3,6.95,7.068
3,1,5,6,3,1.93,1.924
3,1,5,7,3,0.41,0.31
3,1,5,8,3,0.81,0.0
3,1,5,9,3,0.26,0.0
3,1,5,10,3,3.47,4.183999999999999
3,1,5,11,3,2.54,2.32
3,1,5,12,3,1.5,2.098
3,1,5,13,3,1.59,1.052
3,1,5,14,3,1.53,0.748
3,1,5,15,3,1.12,1.226
3,1,5,16,3,3.98,3.1420000000000003
3,1,5,17,3,1.59,1.272
3,1,5,18,3,1.47,0.6260000000000001
3,1,5,19,3,5.72,5.682
3,1,5,20,3,0.57,0.5640000000000001
3,1,5,21,3,5.16,5.634
3,1,5,22,3,2.03,3.114
3,1,5,23,3,0.27,0.0
3,1,5,24,3,1.77,2.706
3,1,5,25,3,0.0,0.0
3,1,5,26,3,0.0,0.0
3,1,5,28,3,0.16,0.0
3,1,5,29,3,1.44,0.796
3,1,5,31,3,0.0,0.0
3,1,5,32,3,0.0,0.0
3,1,5,33,3,0.0,0.0
3,1,5,35,3,0.0,0.0
3,2,3,4,1,0.0,0.0
3,2,5,1,1,0.0,0.0
3,2,5,2,1,0.0,0.0
3,2,5,4,1,0.0,0.0
3,2,5,6,1,0.0,0.0
3,2,5,7,1,0.0,0.0
3,2,5,10,1,0.0,0.0
3,2,5,13,1,0.0,0.0
3,2,5,14,1,0.11,0.0
3,2,5,15,1,0.0,0.0
3,2,5,16,1,0.0,0.0
3,2,5,17,1,0.0,0.0
3,2,5,18,1,0.0,0.0
3,2,5,19,1,0.0,0.0
3,2,5,21,1,0.0,0.0
3,2,5,22,1,0.0,0.0
3,2,5,24,1,0.0,0.0
3,2,5,29,1,0.0,0.0
3,2,5,35,1,0.0,0.0
3,3,5,35,3,0.0,0.0
3,4,3,3,1,0.0,0.0
3,4,3,4,1,0.0,0.0
3,4,3,5,1,0.0,0.0
3,4,3,6,1,0.0,0.0
3,4,3,7,1,0.0,0.0
3,4,3,10,1,0.0,0.0
3,4,3,11,1,0.0,0.0
3,4,3,13,1,0.0,0.0
3,4,3,15,1,0.0,0.0
3,4,3,17,1,0.0,0.0
3,4,3,18,1,0.0,0.0
3,4,3,19,1,0.12,0.0
3,4,3,21,1,0.0,0.0
3,4,3,22,1,0.0,0.0
3,4,3,24,1,0.0,0.0
3,4,3,35,1,0.0,0.0
3,4,5,1,1,6.8,10.468
3,4,5,1,3,0.0,0.0
3,4,5,2,1,0.72,0.828
3,4,5,3,1,1.73,1.582
3,4,5,4,1,4.73,4.555999999999999
3,4,5,4,3,0.0,0.0
3,4,5,5,1,9.81,11.046
3,4,5,5,3,0.0,0.0
3,4,5,6,1,3.26,1.75
3,4,5,6,3,0.0,0.0
3,4,5,7,1,1.09,0.256
3,4,5,7,3,0.0,0.0
3,4,5,8,1,0.0,0.0
3,4,5,8,3,0.0,0.0
3,4,5,9,1,0.4,0.0
3,4,5,9,3,0.0,0.0
3,4,5,10,1,8.7,8.062000000000001
3,4,5,10,3,0.0,0.0
3,4,5,11,1,4.26,3.582
3,4,5,11,3,0.0,0.0
3,4,5,12,1,2.63,2.068
3,4,5,12,3,0.0,0.0
3,4,5,13,1,1.71,1.832
3,4,5,13,3,0.0,0.0
3,4,5,14,1,0.95,0.4720000000000001
3,4,5,14,3,0.0,0.0
3,4,5,15,1,3.53,3.674
3,4,5,15,3,0.0,0.0
3,4,5,16,1,11.25,13.076
3,4,5,16,3,0.0,0.0
3,4,5,17,1,1.84,2.398
3,4,5,17,3,0.0,0.0
3,4,5,18,1,3.32,2.454
3,4,5,18,3,0.0,0.0
3,4,5,19,1,8.2,5.926
3,4,5,19,3,0.0,0.0
3,4,5,20,1,1.2,0.67
3,4,5,21,1,6.72,8.504000000000001
3,4,5,21,3,0.0,0.0
3,4,5,22,1,2.12,2.992
3,4,5,22,3,0.0,0.0
3,4,5,23,1,0.71,0.554
3,4,5,23,3,0.0,0.0
3,4,5,24,1,4.38,5.188
3,4,5,24,3,0.0,0.0
3,4,5,25,1,0.0,0.0
3,4,5,26,1,0.0,0.0
3,4,5,28,1,0.0,0.0
3,4,5,28,3,0.0,0.0
3,4,5,29,1,6.38,6.124
3,4,5,29,3,0.0,0.0
3,4,5,31,1,0.0,0.0
3,4,5,32,1,0.0,0.0
3,4,5,33,1,0.0,0.0
3,4,5,35,1,0.14,0.0
3,4,5,35,3,0.0,0.0
3,5,5,1,1,0.0,0.0
3,5,5,2,1,0.0,0.0
3,5,5,3,1,0.0,0.0
3,5,5,4,1,0.0,0.0
3,5,5,5,1,0.0,0.0
3,5,5,6,1,0.0,0.0
3,5,5,7,1,0.0,0.0
3,5,5,9,1,0.0,0.0
3,5,5,10,1,0.0,0.0
3,5,5,10,3,0.0,0.0
3,5,5,11,1,0.0,0.0
3,5,5,12,1,0.0,0.0
3,5,5,13,1,0.0,0.0
3,5,5,14,1,0.0,0.0
3,5,5,15,1,0.0,0.0
3,5,5,16,1,0.14,0.0
3,5,5,16,3,0.0,0.0
3,5,5,17,1,0.0,0.0
3,5,5,18,1,0.0,0.0
3,5,5,19,1,0.0,0.0
3,5,5,20,1,0.0,0.0
3,5,5,21,1,0.0,0.0
3,5,5,22,1,0.0,0.0
3,5,5,23,1,0.0,0.0
3,5,5,24,1,0.0,0.0
3,5,5,25,1,0.0,0.0
3,5,5,28,1,0.0,0.0
3,5,5,29,1,0.0,0.0
3,5,5,35,1,0.0,0.0
3,7,5,5,2,0.0,0.0
3,7,5,12,2,0.0,0.0
3,7,5,18,2,0.0,0.0
3,7,5,19,2,0.0,0.0
3,7,5,21,2,0.0,0.0
3,7,5,22,2,0.0,0.0
3,7,5,29,2,0.0,0.0
3,8,3,3,2,0.0,0.0
3,8,3,4,2,0.0,0.0
3,8,3,5,2,0.0,0.0
3,8,3,6,2,0.0,0.0
3,8,3,7,2,0.0,0.0
3,8,3,10,2,0.0,0.0
3,8,3,11,2,0.0,0.0
3,8,3,15,2,0.0,0.0
3,8,3,17,2,0.0,0.0
3,8,3,18,2,0.0,0.0
3,8,3,19,2,0.0,0.0
3,8,3,21,2,0.0,0.0
3,8,3,35,2,0.0,0.0
3,8,5,1,2,5.09,6.364
3,8,5,1,3,0.0,0.0
3,8,5,2,2,0.19,0.0
3,8,5,2,3,0.0,0.0
3,8,5,3,2,0.21,0.43
3,8,5,4,2,4.3,5.357999999999999
3,8,5,4,3,0.0,0.0
3,8,5,5,2,6.84,6.942
3,8,5,5,3,0.0,0.0
3,8,5,6,2,2.25,4.506
3,8,5,6,3,0.0,0.0
3,8,5,7,2,3.29,1.1780000000000002
3,8,5,7,3,0.0,0.0
3,8,5,8,2,0.0,0.0
3,8,5,8,3,0.0,0.0
3,8,5,9,2,0.0,0.0
3,8,5,9,3,0.0,0.0
3,8,5,10,2,8.79,4.196
3,8,5,10,3,0.0,0.0
3,8,5,11,2,1.25,1.9
3,8,5,11,3,0.0,0.0
3,8,5,12,2,5.12,0.8019999999999999
3,8,5,12,3,0.0,0.0
3,8,5,13,2,0.73,0.0
3,8,5,13,3,0.0,0.0
3,8,5,14,2,1.5,3.002
3,8,5,14,3,0.0,0.0
3,8,5,15,2,6.15,1.928
3,8,5,15,3,0.0,0.0
3,8,5,16,2,18.69,31.38000000000001
3,8,5,16,3,0.0,0.0
3,8,5,17,2,1.27,0.752
3,8,5,17,3,0.0,0.0
3,8,5,18,2,7.4,4.918
3,8,5,18,3,0.0,0.0
3,8,5,19,2,3.64,4.622
3,8,5,19,3,0.0,0.0
3,8,5,20,2,0.96,0.0
3,8,5,21,2,7.36,11.9
3,8,5,21,3,0.0,0.0
3,8,5,22,2,1.98,1.436
3,8,5,22,3,0.0,0.0
3,8,5,23,2,1.73,0.0
3,8,5,24,2,3.94,1.624
3,8,5,25,2,0.0,0.0
3,8,5,26,2,0.0,0.0
3,8,5,28,2,0.0,0.0
3,8,5,28,3,0.0,0.0
3,8,5,29,2,5.72,9.872
3,8,5,29,3,0.0,0.0
3,8,5,31,2,0.0,0.0
3,8,5,32,2,0.0,0.0
3,8,5,33,2,0.0,0.0
3,8,5,35,2,0.44,0.0
3,9,3,5,2,0.0,0.0
3,9,3,6,2,0.0,0.0
3,9,3,7,2,0.0,0.0
3,9,3,10,2,0.0,0.0
3,9,3,11,2,0.0,0.0
3,9,3,13,2,0.0,0.0
3,9,3,15,2,0.0,0.0
3,9,3,17,2,0.0,0.0
3,9,3,18,2,0.0,0.0
3,9,3,19,2,0.26,0.5199999999999999
3,9,3,21,2,0.0,0.0
3,9,3,22,2,0.0,0.0
3,9,3,24,2,0.0,0.0
3,9,5,1,2,3.37,4.651999999999999
3,9,5,1,3,0.0,0.0
3,9,5,2,2,0.32,0.0
3,9,5,2,3,0.0,0.0
3,9,5,3,2,1.89,2.848
3,9,5,3,3,0.0,0.0
3,9,5,4,2,6.0,7.591999999999999
3,9,5,4,3,0.0,0.0
3,9,5,5,2,6.14,6.664
3,9,5,5,3,0.0,0.0
3,9,5,6,2,0.48,0.962
3,9,5,6,3,0.0,0.0
3,9,5,7,2,0.56,0.206
3,9,5,7,3,0.0,0.0
3,9,5,8,2,0.0,0.0
3,9,5,9,2,0.41,0.0
3,9,5,10,2,4.55,7.114
3,9,5,10,3,0.0,0.0
3,9,5,11,2,4.3,4.540000000000001
3,9,5,11,3,0.0,0.0
3,9,5,12,2,2.49,2.966
3,9,5,12,3,0.0,0.0
3,9,5,13,2,1.17,1.464
3,9,5,13,3,0.0,0.0
3,9,5,14,2,0.86,1.0399999999999998
3,9,5,14,3,0.0,0.0
3,9,5,15,2,3.59,4.364
3,9,5,15,3,0.0,0.0
3,9,5,16,2,5.19,4.744
3,9,5,16,3,0.0,0.0
3,9,5,17,2,1334.59,2.004
3,9,5,17,3,0.0,0.0
3,9,5,18,2,2.12,0.8460000000000001
3,9,5,18,3,0.0,0.0
3,9,5,19,2,6.3,4.974
3,9,5,19,3,0.0,0.0
3,9,5,20,2,0.96,0.936
3,9,5,21,2,4.89,6.640000000000001
3,9,5,21,3,0.0,0.0
3,9,5,22,2,2.86,3.468
3,9,5,22,3,0.0,0.0
3,9,5,23,2,0.81,0.858
3,9,5,23,3,0.0,0.0
3,9,5,24,2,2.38,3.7
3,9,5,24,3,0.0,0.0
3,9,5,25,2,0.0,0.0
3,9,5,26,2,0.0,0.0
3,9,5,28,2,0.0,0.0
3,9,5,28,3,0.0,0.0
3,9,5,29,2,0.79,1.348
3,9,5,29,3,0.0,0.0
3,9,5,31,2,0.0,0.0
3,9,5,32,2,0.0,0.0
3,9,5,33,2,0.0,0.0
3,9,5,35,2,0.0,0.0
3,10,3,3,1,0.0,0.0
3,10,3,3,3,0.0,0.0
3,10,3,4,1,0.0,0.0
3,10,3,4,3,0.0,0.0
3,10,3,5,1,0.0,0.0
3,10,3,5,3,0.0,0.0
3,10,3,6,1,0.0,0.0
3,10,3,6,3,0.0,0.0
3,10,3,7,1,0.0,0.0
3,10,3,7,3,0.13,0.0
3,10,3,10,3,0.0,0.0
3,10,3,11,1,0.11,0.212
3,10,3,11,3,0.0,0.0
3,10,3,13,1,0.0,0.0
3,10,3,13,3,0.0,0.0
3,10,3,15,1,0.0,0.0
3,10,3,15,3,0.0,0.0
3,10,3,16,3,0.0,0.0
3,10,3,17,1,0.0,0.0
3,10,3,17,3,0.0,0.0
3,10,3,18,1,0.0,0.0
3,10,3,18,3,0.0,0.0
3,10,3,19,1,0.0,0.0
3,10,3,19,3,0.0,0.0
3,10,3,21,1,0.0,0.0
3,10,3,21,3,0.0,0.0
3,10,3,28,3,0.0,0.0
3,10,5,1,1,1.87,1.936
3,10,5,1,3,3.32,3.446
