i,e,c,p,l,real,predict
i01,e12,c4,p21,l3,0.0,0.0
i01,e12,c4,p22,l3,0.16,0.0
i01,e12,c4,p29,l3,0.0,0.0
i01,e12,c4,p35,l3,0.0,0.0
i01,e12,c7,p35,l3,0.0,0.0
i01,unknown,c1,p01,l3,0.0,0.0
i01,unknown,c1,p02,l3,0.0,0.0
i01,unknown,c1,p03,l3,0.0,0.0
i01,unknown,c1,p04,l3,0.0,0.0
i01,unknown,c1,p05,l3,0.0,0.0
i01,unknown,c1,p06,l3,0.0,0.0
i01,unknown,c1,p07,l3,0.0,0.0
i01,unknown,c1,p08,l3,0.0,0.0
i01,unknown,c1,p09,l3,0.0,0.0
i01,unknown,c1,p10,l3,0.0,0.0
i01,unknown,c1,p11,l3,0.0,0.0
i01,unknown,c1,p12,l3,0.0,0.0
i01,unknown,c1,p13,l3,0.0,0.0
i01,unknown,c1,p14,l3,0.0,0.0
i01,unknown,c1,p15,l3,0.0,0.0
i01,unknown,c1,p16,l3,0.0,0.0
i01,unknown,c1,p17,l3,0.0,0.0
i01,unknown,c1,p18,l3,0.0,0.0
i01,unknown,c1,p19,l3,0.0,0.0
i01,unknown,c1,p20,l3,0.0,0.0
i01,unknown,c1,p21,l3,0.0,0.0
i01,unknown,c1,p22,l3,0.0,0.0
i01,unknown,c1,p23,l3,0.0,0.0
i01,unknown,c1,p24,l3,0.0,0.0
i01,unknown,c1,p25,l3,0.0,0.0
i01,unknown,c1,p26,l3,0.0,0.0
i01,unknown,c1,p28,l3,0.0,0.0
i01,unknown,c1,p29,l3,0.0,0.0
i01,unknown,c1,p30,l3,0.0,0.0
i01,unknown,c1,p31,l3,0.0,0.0
i01,unknown,c1,p32,l3,0.0,0.0
i01,unknown,c1,p33,l3,0.0,0.0
i01,unknown,c1,p35,l3,0.0,0.0
i01,unknown,c4,p09,l3,0.0,0.0
i01,unknown,c4,p10,l3,0.0,0.0
i01,unknown,c4,p13,l3,0.0,0.0
i01,unknown,c4,p21,l3,0.0,0.0
i01,unknown,c4,p35,l3,0.0,0.0
i01,unknown,c7,p35,l3,0.0,0.0
i02,e01,c1,p01,l3,96.76,111.17
i02,e01,c1,p02,l3,26.93,32.694
i02,e01,c1,p03,l3,137.6,160.08999999999997
i02,e01,c1,p04,l3,35.81,23.632
i02,e01,c1,p05,l3,55.06,56.354
i02,e01,c1,p06,l3,26.99,25.43
i02,e01,c1,p07,l3,75.24,77.57
i02,e01,c1,p08,l3,15.38,10.35
i02,e01,c1,p09,l3,27.54,23.621999999999996
i02,e01,c1,p10,l3,243.26,238.096
i02,e01,c1,p11,l3,169.9,165.078
i02,e01,c1,p12,l3,101.61,100.77000000000001
i02,e01,c1,p13,l3,110.43,109.23599999999999
i02,e01,c1,p14,l3,45.59,44.626000000000005
i02,e01,c1,p15,l3,129.97,154.31599999999997
i02,e01,c1,p16,l3,62.63,53.226
i02,e01,c1,p17,l3,93.63,74.75999999999999
i02,e01,c1,p18,l3,52.86,55.734
i02,e01,c1,p19,l3,603.16,580.656
i02,e01,c1,p20,l3,15.93,12.68
i02,e01,c1,p21,l3,116.58,128.164
i02,e01,c1,p22,l3,30.74,23.843999999999998
i02,e01,c1,p23,l3,27.86,20.604000000000003
i02,e01,c1,p24,l3,37.84,39.404
i02,e01,c1,p25,l3,16.28,14.645999999999997
i02,e01,c1,p26,l3,0.58,0.754
i02,e01,c1,p28,l3,28.96,23.994000000000003
i02,e01,c1,p29,l3,86.57,82.07600000000001
i02,e01,c1,p30,l3,0.0,0.0
i02,e01,c1,p31,l3,0.74,0.6679999999999999
i02,e01,c1,p32,l3,3.52,4.7
i02,e01,c1,p34,l3,0.0,0.0
i02,e01,c1,p35,l3,44.83,51.657999999999994
i02,e01,c4,p03,l3,0.0,0.0
i02,e01,c4,p04,l3,0.17,0.33599999999999997
i02,e01,c4,p05,l3,0.0,0.0
i02,e01,c4,p07,l3,0.55,0.32799999999999996
i02,e01,c4,p09,l3,0.0,0.0
i02,e01,c4,p10,l3,0.0,0.0
i02,e01,c4,p11,l3,3.31,6.619999999999999
i02,e01,c4,p12,l3,0.0,0.0
i02,e01,c4,p13,l3,0.0,0.0
i02,e01,c4,p14,l3,0.0,0.0
i02,e01,c4,p15,l3,0.57,0.45600000000000007
i02,e01,c4,p16,l3,0.0,0.0
i02,e01,c4,p17,l3,0.1,0.20600000000000002
i02,e01,c4,p18,l3,0.0,0.0
i02,e01,c4,p19,l3,0.0,0.0
i02,e01,c4,p25,l3,0.0,0.0
i02,e01,c4,p28,l3,0.0,0.0
i02,e01,c4,p29,l3,0.0,0.0
i02,e01,c4,p35,l3,0.0,0.0
i02,e01,c7,p12,l3,0.0,0.0
i02,e04,c1,p01,l1,159.87,187.99200000000002
i02,e04,c1,p01,l3,0.0,0.0
i02,e04,c1,p02,l1,22.29,24.528
i02,e04,c1,p02,l3,0.0,0.0
i02,e04,c1,p03,l1,236.65,281.926
i02,e04,c1,p03,l3,0.0,0.0
i02,e04,c1,p04,l1,35.93,39.339999999999996
i02,e04,c1,p04,l3,0.0,0.0
i02,e04,c1,p05,l1,106.85,104.97200000000001
i02,e04,c1,p05,l3,0.0,0.0
i02,e04,c1,p06,l1,43.22,42.492000000000004
i02,e04,c1,p06,l3,0.0,0.0
i02,e04,c1,p07,l1,119.01,125.74600000000001
i02,e04,c1,p07,l3,0.0,0.0
i02,e04,c1,p08,l1,15.96,9.693999999999999
i02,e04,c1,p08,l3,0.0,0.0
i02,e04,c1,p09,l1,39.58,33.238
i02,e04,c1,p09,l3,0.0,0.0
i02,e04,c1,p10,l1,455.3,466.75199999999995
i02,e04,c1,p10,l3,0.0,0.0
i02,e04,c1,p11,l1,229.19,228.166
i02,e04,c1,p11,l3,0.0,0.0
i02,e04,c1,p12,l1,112.13,123.20599999999999
i02,e04,c1,p12,l3,0.0,0.0
i02,e04,c1,p13,l1,141.57,144.526
i02,e04,c1,p13,l3,0.0,0.0
i02,e04,c1,p14,l1,41.34,42.99
i02,e04,c1,p14,l3,0.0,0.0
i02,e04,c1,p15,l1,119.53,116.55799999999999
i02,e04,c1,p15,l3,0.0,0.0
i02,e04,c1,p16,l1,75.42,69.902
i02,e04,c1,p16,l3,0.0,0.0
i02,e04,c1,p17,l1,100.93,97.554
i02,e04,c1,p17,l3,0.0,0.0
i02,e04,c1,p18,l1,65.44,88.782
i02,e04,c1,p18,l3,0.0,0.0
i02,e04,c1,p19,l1,927.11,911.356
i02,e04,c1,p19,l3,0.0,0.0
i02,e04,c1,p20,l1,21.66,17.546
i02,e04,c1,p20,l3,0.0,0.0
i02,e04,c1,p21,l1,160.31,162.302
i02,e04,c1,p21,l3,0.0,0.0
i02,e04,c1,p22,l1,45.22,32.608
i02,e04,c1,p22,l3,0.0,0.0
i02,e04,c1,p23,l1,16.47,18.152
i02,e04,c1,p23,l3,0.0,0.0
i02,e04,c1,p24,l1,45.1,48.418
i02,e04,c1,p24,l3,0.0,0.0
i02,e04,c1,p25,l1,29.1,25.254
i02,e04,c1,p25,l3,0.0,0.0
i02,e04,c1,p26,l1,0.95,1.6640000000000001
i02,e04,c1,p26,l3,0.0,0.0
i02,e04,c1,p28,l1,14.16,13.236
i02,e04,c1,p28,l3,0.0,0.0
i02,e04,c1,p29,l1,93.93,88.97999999999999
i02,e04,c1,p29,l3,0.0,0.0
i02,e04,c1,p30,l1,0.0,0.0
i02,e04,c1,p30,l3,0.0,0.0
i02,e04,c1,p31,l1,1.65,2.95
i02,e04,c1,p31,l3,0.0,0.0
i02,e04,c1,p32,l1,7.46,12.684
i02,e04,c1,p32,l3,0.0,0.0
i02,e04,c1,p34,l1,0.0,0.0
i02,e04,c1,p35,l1,87.82,96.72
i02,e04,c1,p35,l3,0.0,0.0
i02,e04,c4,p03,l1,0.0,0.0
i02,e04,c4,p03,l3,0.0,0.0
i02,e04,c4,p04,l1,0.0,0.0
i02,e04,c4,p04,l3,0.0,0.0
i02,e04,c4,p05,l1,0.0,0.0
i02,e04,c4,p07,l1,0.48,0.97
i02,e04,c4,p07,l3,0.0,0.0
i02,e04,c4,p09,l1,0.0,0.0
i02,e04,c4,p10,l1,0.0,0.0
i02,e04,c4,p10,l3,0.0,0.0
i02,e04,c4,p11,l1,5.6,11.193999999999999
i02,e04,c4,p11,l3,0.0,0.0
i02,e04,c4,p12,l1,0.0,0.0
i02,e04,c4,p13,l1,0.0,0.0
i02,e04,c4,p14,l1,0.0,0.0
i02,e04,c4,p15,l1,1.23,2.032
i02,e04,c4,p16,l1,0.0,0.0
i02,e04,c4,p17,l1,0.0,0.0
i02,e04,c4,p18,l1,0.0,0.0
i02,e04,c4,p18,l3,0.0,0.0
i02,e04,c4,p19,l1,0.0,0.0
i02,e04,c4,p19,l3,0.0,0.0
i02,e04,c4,p25,l1,0.17,0.0
i02,e04,c4,p28,l1,0.0,0.0
i02,e04,c4,p29,l1,0.0,0.0
i02,e04,c4,p35,l1,0.0,0.0
i02,e04,c4,p35,l3,0.0,0.0
i02,e04,c7,p12,l1,0.0,0.0
i02,e05,c1,p01,l1,0.0,0.0
i02,e05,c1,p02,l1,0.0,0.0
i02,e05,c1,p03,l1,0.0,0.0
i02,e05,c1,p04,l1,0.0,0.0
i02,e05,c1,p05,l1,0.0,0.0
i02,e05,c1,p06,l1,0.0,0.0
i02,e05,c1,p07,l1,0.0,0.0
i02,e05,c1,p08,l1,0.0,0.0
i02,e05,c1,p09,l1,0.0,0.0
i02,e05,c1,p10,l1,0.21,0.22599999999999998
i02,e05,c1,p11,l1,0.0,0.0
i02,e05,c1,p11,l3,0.0,0.0
i02,e05,c1,p12,l1,0.0,0.0
i02,e05,c1,p13,l1,0.0,0.0
i02,e05,c1,p14,l1,0.0,0.0
i02,e05,c1,p15,l1,0.0,0.0
i02,e05,c1,p15,l3,0.0,0.0
i02,e05,c1,p16,l1,0.0,0.0
i02,e05,c1,p17,l1,0.0,0.0
i02,e05,c1,p18,l1,0.0,0.0
i02,e05,c1,p19,l1,0.0,0.0
i02,e05,c1,p19,l3,0.0,0.0
i02,e05,c1,p20,l1,0.0,0.0
i02,e05,c1,p21,l1,0.23,0.458
i02,e05,c1,p22,l1,0.0,0.0
i02,e05,c1,p23,l1,0.0,0.0
i02,e05,c1,p24,l1,0.0,0.0
i02,e05,c1,p25,l1,0.0,0.0
i02,e05,c1,p28,l1,0.16,0.324
i02,e05,c1,p28,l3,0.0,0.0
i02,e05,c1,p29,l1,0.0,0.0
i02,e05,c1,p29,l3,0.0,0.0
i02,e05,c1,p31,l1,0.11,0.0
i02,e05,c1,p35,l1,0.0,0.0
i02,e05,c4,p04,l1,0.0,0.0
i02,e05,c4,p07,l1,0.0,0.0
i02,e05,c4,p09,l1,0.0,0.0
i02,e05,c4,p10,l1,0.0,0.0
i02,e05,c4,p15,l1,0.0,0.0
i02,e05,c4,p19,l1,0.0,0.0
i02,e05,c4,p35,l1,0.0,0.0
i02,e06,c1,p01,l3,0.0,0.0
i02,e06,c1,p02,l3,0.0,0.0
i02,e06,c1,p04,l3,0.0,0.0
i02,e06,c1,p05,l3,0.0,0.0
i02,e06,c1,p06,l3,0.0,0.0
i02,e06,c1,p07,l3,0.0,0.0
i02,e06,c1,p08,l3,0.0,0.0
i02,e06,c1,p09,l3,0.0,0.0
i02,e06,c1,p10,l3,0.0,0.0
i02,e06,c1,p11,l3,0.0,0.0
i02,e06,c1,p12,l3,0.0,0.0
i02,e06,c1,p13,l3,0.0,0.0
i02,e06,c1,p14,l3,0.0,0.0
i02,e06,c1,p15,l3,0.0,0.0
i02,e06,c1,p16,l3,0.0,0.0
i02,e06,c1,p17,l3,0.0,0.0
i02,e06,c1,p18,l3,0.0,0.0
i02,e06,c1,p19,l3,0.0,0.0
i02,e06,c1,p20,l3,0.0,0.0
i02,e06,c1,p21,l3,0.0,0.0
i02,e06,c1,p23,l3,0.0,0.0
i02,e06,c1,p24,l3,0.0,0.0
i02,e06,c1,p28,l3,0.0,0.0
i02,e06,c1,p29,l3,0.0,0.0
i02,e06,c1,p35,l3,0.0,0.0
i02,e07,c1,p01,l2,0.0,0.0
i02,e07,c1,p03,l2,0.0,0.0
i02,e07,c1,p04,l2,0.0,0.0
i02,e07,c1,p05,l2,0.0,0.0
i02,e07,c1,p07,l2,0.0,0.0
i02,e07,c1,p10,l2,0.0,0.0
i02,e07,c1,p11,l2,0.0,0.0
i02,e07,c1,p12,l2,0.0,0.0
i02,e07,c1,p13,l2,0.0,0.0
i02,e07,c1,p15,l2,0.0,0.0
i02,e07,c1,p16,l2,0.0,0.0
i02,e07,c1,p17,l2,0.0,0.0
i02,e07,c1,p19,l2,0.0,0.0
i02,e07,c1,p21,l2,0.0,0.0
i02,e07,c1,p23,l2,0.0,0.0
i02,e07,c1,p24,l2,0.0,0.0
i02,e07,c1,p28,l2,0.0,0.0
i02,e07,c1,p29,l2,0.0,0.0
i02,e07,c1,p35,l2,0.0,0.0
i02,e08,c1,p01,l2,393.35,367.234
i02,e08,c1,p01,l3,0.0,0.0
i02,e08,c1,p02,l2,57.78,36.75599999999999
i02,e08,c1,p02,l3,0.0,0.0
i02,e08,c1,p03,l2,416.72,459.20199999999994
i02,e08,c1,p03,l3,0.0,0.0
i02,e08,c1,p04,l2,106.52,105.26200000000001
i02,e08,c1,p04,l3,0.0,0.0
i02,e08,c1,p05,l2,348.7,327.11400000000003
i02,e08,c1,p05,l3,0.0,0.0
i02,e08,c1,p06,l2,299.56,162.204
i02,e08,c1,p06,l3,0.0,0.0
i02,e08,c1,p07,l2,374.31,464.99000000000007
i02,e08,c1,p07,l3,0.0,0.0
i02,e08,c1,p08,l2,17.85,17.486
i02,e08,c1,p08,l3,0.0,0.0
i02,e08,c1,p09,l2,83.0,80.3
i02,e08,c1,p09,l3,0.0,0.0
i02,e08,c1,p10,l2,1601.42,1481.5000000000002
i02,e08,c1,p10,l3,0.0,0.0
i02,e08,c1,p11,l2,742.73,781.2320000000001
i02,e08,c1,p11,l3,0.0,0.0
i02,e08,c1,p12,l2,639.53,493.62399999999997
i02,e08,c1,p12,l3,0.0,0.0
i02,e08,c1,p13,l2,507.31,591.866
i02,e08,c1,p13,l3,0.0,0.0
i02,e08,c1,p14,l2,314.78,309.626
i02,e08,c1,p14,l3,0.0,0.0
i02,e08,c1,p15,l2,292.54,283.46799999999996
i02,e08,c1,p15,l3,0.0,0.0
i02,e08,c1,p16,l2,504.91,365.932
i02,e08,c1,p16,l3,0.0,0.0
i02,e08,c1,p17,l2,332.51,342.94
i02,e08,c1,p17,l3,0.0,0.0
i02,e08,c1,p18,l2,121.74,142.03199999999998
i02,e08,c1,p18,l3,0.0,0.0
i02,e08,c1,p19,l2,2479.15,2181.2660000000005
i02,e08,c1,p19,l3,0.0,0.0
i02,e08,c1,p20,l2,25.44,19.76
i02,e08,c1,p20,l3,0.0,0.0
i02,e08,c1,p21,l2,399.45,388.99399999999997
i02,e08,c1,p21,l3,0.0,0.0
i02,e08,c1,p22,l2,42.56,27.189999999999998
i02,e08,c1,p22,l3,0.0,0.0
i02,e08,c1,p23,l2,32.49,7.337999999999999
i02,e08,c1,p23,l3,0.0,0.0
i02,e08,c1,p24,l2,104.91,139.66799999999998
i02,e08,c1,p24,l3,0.0,0.0
i02,e08,c1,p25,l2,88.48,53.926
i02,e08,c1,p25,l3,0.0,0.0
i02,e08,c1,p26,l2,2.86,5.38
i02,e08,c1,p26,l3,0.0,0.0
i02,e08,c1,p28,l2,82.68,34.522000000000006
i02,e08,c1,p28,l3,0.0,0.0
i02,e08,c1,p29,l2,286.96,275.05199999999996
i02,e08,c1,p29,l3,0.0,0.0
i02,e08,c1,p30,l2,0.24,0.49000000000000005
i02,e08,c1,p31,l2,2.79,5.5760000000000005
i02,e08,c1,p31,l3,0.0,0.0
i02,e08,c1,p32,l2,25.93,17.642
i02,e08,c1,p32,l3,0.0,0.0
i02,e08,c1,p34,l2,0.0,0.0
i02,e08,c1,p35,l2,330.41,245.766
i02,e08,c1,p35,l3,0.0,0.0
i02,e08,c4,p03,l2,0.0,0.0
i02,e08,c4,p04,l2,0.26,0.0
i02,e08,c4,p04,l3,0.0,0.0
i02,e08,c4,p05,l2,0.0,0.0
i02,e08,c4,p07,l2,0.0,0.0
i02,e08,c4,p07,l3,0.0,0.0
i02,e08,c4,p09,l2,0.0,0.0
i02,e08,c4,p10,l2,0.0,0.0
i02,e08,c4,p10,l3,0.0,0.0
i02,e08,c4,p11,l2,33.36,40.611999999999995
i02,e08,c4,p11,l3,0.0,0.0
i02,e08,c4,p12,l2,0.0,0.0
i02,e08,c4,p13,l2,0.0,0.0
i02,e08,c4,p14,l2,0.0,0.0
i02,e08,c4,p15,l2,0.38,0.7619999999999999
i02,e08,c4,p16,l2,0.0,0.0
i02,e08,c4,p17,l2,0.0,0.0
i02,e08,c4,p18,l2,0.0,0.0
i02,e08,c4,p18,l3,0.0,0.0
i02,e08,c4,p19,l2,0.0,0.0
i02,e08,c4,p19,l3,0.0,0.0
i02,e08,c4,p25,l2,0.0,0.0
i02,e08,c4,p25,l3,0.0,0.0
i02,e08,c4,p28,l2,0.0,0.0
i02,e08,c4,p29,l2,0.0,0.0
i02,e08,c4,p35,l2,0.0,0.0
i02,e08,c4,p35,l3,0.0,0.0
i02,e08,c7,p12,l2,0.0,0.0
i02,e09,c1,p01,l2,81.49,91.13400000000001
i02,e09,c1,p01,l3,0.0,0.0
i02,e09,c1,p02,l2,25.51,31.956
i02,e09,c1,p02,l3,0.0,0.0
i02,e09,c1,p03,l2,154.43,176.9
i02,e09,c1,p03,l3,0.0,0.0
i02,e09,c1,p04,l2,33.88,25.410000000000004
i02,e09,c1,p04,l3,0.0,0.0
i02,e09,c1,p05,l2,54.61,48.614
i02,e09,c1,p05,l3,0.0,0.0
i02,e09,c1,p06,l2,28.43,27.141999999999996
i02,e09,c1,p06,l3,0.0,0.0
i02,e09,c1,p07,l2,83.09,82.896
i02,e09,c1,p07,l3,0.0,0.0
i02,e09,c1,p08,l2,14.03,10.372
i02,e09,c1,p08,l3,0.0,0.0
i02,e09,c1,p09,l2,39.47,34.836
i02,e09,c1,p09,l3,0.0,0.0
i02,e09,c1,p10,l2,235.84,216.06599999999997
i02,e09,c1,p10,l3,0.0,0.0
i02,e09,c1,p11,l2,147.94,142.26600000000002
i02,e09,c1,p11,l3,0.0,0.0
i02,e09,c1,p12,l2,92.05,93.16999999999999
i02,e09,c1,p12,l3,0.0,0.0
i02,e09,c1,p13,l2,105.71,110.37800000000001
i02,e09,c1,p13,l3,0.0,0.0
i02,e09,c1,p14,l2,43.85,40.263999999999996
i02,e09,c1,p14,l3,0.0,0.0
i02,e09,c1,p15,l2,114.47,113.564
i02,e09,c1,p15,l3,0.0,0.0
i02,e09,c1,p16,l2,65.48,55.778
i02,e09,c1,p16,l3,0.0,0.0
i02,e09,c1,p17,l2,97.99,81.378
i02,e09,c1,p17,l3,0.0,0.0
i02,e09,c1,p18,l2,57.38,68.922
i02,e09,c1,p18,l3,0.0,0.0
i02,e09,c1,p19,l2,572.28,566.546
i02,e09,c1,p19,l3,0.0,0.0
i02,e09,c1,p20,l2,15.58,12.91
i02,e09,c1,p20,l3,0.0,0.0
i02,e09,c1,p21,l2,104.93,108.46200000000002
i02,e09,c1,p21,l3,0.0,0.0
i02,e09,c1,p22,l2,24.37,15.336000000000002
i02,e09,c1,p22,l3,0.0,0.0
i02,e09,c1,p23,l2,17.16,15.553999999999998
i02,e09,c1,p23,l3,0.0,0.0
i02,e09,c1,p24,l2,32.98,34.718
i02,e09,c1,p24,l3,0.0,0.0
i02,e09,c1,p25,l2,19.19,13.668000000000001
i02,e09,c1,p25,l3,0.0,0.0
i02,e09,c1,p26,l2,0.43,0.372
i02,e09,c1,p26,l3,0.0,0.0
i02,e09,c1,p28,l2,32.38,24.262000000000004
i02,e09,c1,p28,l3,0.0,0.0
i02,e09,c1,p29,l2,73.69,74.018
i02,e09,c1,p29,l3,0.0,0.0
i02,e09,c1,p30,l2,0.0,0.0
i02,e09,c1,p31,l2,1.55,2.21
i02,e09,c1,p31,l3,0.0,0.0
i02,e09,c1,p32,l2,5.71,10.221999999999998
i02,e09,c1,p32,l3,0.0,0.0
i02,e09,c1,p34,l2,0.0,0.0
i02,e09,c1,p35,l2,46.51,36.098
i02,e09,c1,p35,l3,0.0,0.0
i02,e09,c4,p03,l2,0.0,0.0
i02,e09,c4,p04,l2,0.0,0.0
i02,e09,c4,p04,l3,0.0,0.0
i02,e09,c4,p05,l2,0.0,0.0
i02,e09,c4,p07,l2,0.5,0.67
i02,e09,c4,p07,l3,0.0,0.0
i02,e09,c4,p09,l2,0.0,0.0
i02,e09,c4,p10,l2,0.0,0.0
i02,e09,c4,p10,l3,0.0,0.0
i02,e09,c4,p11,l2,5.98,11.386
i02,e09,c4,p11,l3,0.0,0.0
i02,e09,c4,p12,l2,0.0,0.0
i02,e09,c4,p13,l2,0.0,0.0
i02,e09,c4,p13,l3,0.0,0.0
i02,e09,c4,p14,l2,0.17,0.346
i02,e09,c4,p15,l2,0.87,0.7299999999999999
i02,e09,c4,p15,l3,0.0,0.0
i02,e09,c4,p16,l2,0.0,0.0
i02,e09,c4,p17,l2,0.0,0.0
i02,e09,c4,p17,l3,0.0,0.0
i02,e09,c4,p18,l2,0.0,0.0
i02,e09,c4,p18,l3,0.0,0.0
i02,e09,c4,p19,l2,0.0,0.0
i02,e09,c4,p19,l3,0.0,0.0
i02,e09,c4,p25,l2,0.12,0.0
i02,e09,c4,p28,l2,0.0,0.0
i02,e09,c4,p28,l3,0.0,0.0
i02,e09,c4,p29,l2,0.0,0.0
i02,e09,c4,p35,l2,0.0,0.0
i02,e09,c4,p35,l3,0.0,0.0
i02,e09,c7,p12,l2,0.0,0.0
i02,e11,c1,p01,l2,0.97,1.1920000000000002
i02,e11,c1,p01,l3,0.0,0.0
i02,e11,c1,p02,l2,0.1,0.20400000000000001
i02,e11,c1,p03,l2,0.64,1.0
i02,e11,c1,p03,l3,0.0,0.0
i02,e11,c1,p04,l2,0.0,0.0
i02,e11,c1,p04,l3,0.0,0.0
i02,e11,c1,p05,l2,0.12,0.244
i02,e11,c1,p06,l2,2.07,3.432
i02,e11,c1,p06,l3,0.0,0.0
i02,e11,c1,p07,l2,0.18,0.0
i02,e11,c1,p07,l3,0.0,0.0
i02,e11,c1,p08,l2,2.82,1.636
i02,e11,c1,p08,l3,0.0,0.0
i02,e11,c1,p09,l2,3.31,3.918
i02,e11,c1,p09,l3,0.0,0.0
i02,e11,c1,p10,l2,0.59,1.186
i02,e11,c1,p10,l3,0.0,0.0
i02,e11,c1,p11,l2,0.44,0.22999999999999998
i02,e11,c1,p11,l3,0.0,0.0
i02,e11,c1,p12,l2,0.11,0.22200000000000003
i02,e11,c1,p12,l3,0.0,0.0
i02,e11,c1,p13,l2,2.61,3.7119999999999997
i02,e11,c1,p13,l3,0.0,0.0
i02,e11,c1,p14,l2,0.14,0.286
i02,e11,c1,p15,l2,0.2,0.41
i02,e11,c1,p15,l3,0.0,0.0
i02,e11,c1,p16,l2,0.0,0.0
i02,e11,c1,p16,l3,0.0,0.0
i02,e11,c1,p17,l2,3.18,3.8560000000000003
i02,e11,c1,p17,l3,0.0,0.0
i02,e11,c1,p18,l2,0.0,0.0
i02,e11,c1,p18,l3,0.0,0.0
i02,e11,c1,p19,l2,0.23,0.454
i02,e11,c1,p19,l3,0.0,0.0
i02,e11,c1,p20,l2,0.0,0.0
i02,e11,c1,p20,l3,0.0,0.0
i02,e11,c1,p21,l2,0.59,0.268
i02,e11,c1,p22,l2,0.0,0.0
i02,e11,c1,p22,l3,0.0,0.0
i02,e11,c1,p23,l2,1.48,2.1839999999999997
i02,e11,c1,p23,l3,0.0,0.0
i02,e11,c1,p24,l2,1.5,1.846
i02,e11,c1,p24,l3,0.0,0.0
i02,e11,c1,p25,l2,0.37,0.744
i02,e11,c1,p25,l3,0.0,0.0
i02,e11,c1,p26,l2,0.0,0.0
i02,e11,c1,p28,l2,0.56,0.632
i02,e11,c1,p29,l2,3.13,5.012
i02,e11,c1,p29,l3,0.0,0.0
i02,e11,c1,p30,l2,0.15,0.294
i02,e11,c1,p31,l2,0.0,0.0
i02,e11,c1,p32,l2,0.92,1.484
i02,e11,c1,p35,l2,0.89,1.344
i02,e11,c1,p35,l3,0.0,0.0
i02,e11,c4,p03,l2,0.0,0.0
i02,e11,c4,p04,l2,0.0,0.0
i02,e11,c4,p05,l2,0.0,0.0
i02,e11,c4,p07,l2,0.0,0.0
i02,e11,c4,p09,l2,0.22,0.0
i02,e11,c4,p10,l2,0.0,0.0
i02,e11,c4,p11,l2,0.0,0.0
i02,e11,c4,p13,l2,0.0,0.0
i02,e11,c4,p14,l2,0.0,0.0
i02,e11,c4,p15,l2,0.0,0.0
i02,e11,c4,p17,l2,0.0,0.0
i02,e11,c4,p19,l2,0.0,0.0
i02,e11,c4,p25,l2,0.0,0.0
i02,e11,c4,p28,l2,0.0,0.0
i02,e11,c4,p29,l2,0.0,0.0
i02,e11,c4,p35,l2,0.0,0.0
i02,e11,c7,p12,l2,0.0,0.0
i02,e12,c1,p11,l3,0.0,0.0
i02,e12,c1,p13,l3,0.0,0.0
i02,e12,c1,p15,l3,0.0,0.0
i02,e12,c1,p19,l3,0.0,0.0
i02,e12,c1,p24,l3,0.0,0.0
i02,e12,c1,p29,l3,0.0,0.0
i02,e12,c1,p35,l3,0.0,0.0
i02,unknown,c1,p01,l3,0.0,0.0
i02,unknown,c1,p02,l3,0.0,0.0
i02,unknown,c1,p03,l3,0.0,0.0
i02,unknown,c1,p04,l3,0.0,0.0
i02,unknown,c1,p05,l3,0.0,0.0
i02,unknown,c1,p06,l3,0.0,0.0
i02,unknown,c1,p07,l3,0.0,0.0
i02,unknown,c1,p08,l3,0.0,0.0
i02,unknown,c1,p09,l3,0.0,0.0
i02,unknown,c1,p10,l3,0.0,0.0
i02,unknown,c1,p11,l3,0.0,0.0
i02,unknown,c1,p12,l3,0.0,0.0
i02,unknown,c1,p13,l3,0.0,0.0
i02,unknown,c1,p14,l3,0.0,0.0
i02,unknown,c1,p15,l3,0.0,0.0
i02,unknown,c1,p16,l3,0.0,0.0
i02,unknown,c1,p17,l3,0.0,0.0
i02,unknown,c1,p18,l3,0.0,0.0
i02,unknown,c1,p19,l3,0.0,0.0
i02,unknown,c1,p20,l3,0.0,0.0
i02,unknown,c1,p21,l3,0.0,0.0
i02,unknown,c1,p22,l3,0.0,0.0
i02,unknown,c1,p23,l3,0.0,0.0
i02,unknown,c1,p24,l3,0.0,0.0
i02,unknown,c1,p25,l3,0.0,0.0
i02,unknown,c1,p26,l3,0.0,0.0
i02,unknown,c1,p28,l3,0.0,0.0
i02,unknown,c1,p29,l3,0.0,0.0
i02,unknown,c1,p30,l3,0.0,0.0
i02,unknown,c1,p31,l3,0.0,0.0
i02,unknown,c1,p32,l3,0.0,0.0
i02,unknown,c1,p35,l3,0.0,0.0
i02,unknown,c4,p04,l3,0.0,0.0
i02,unknown,c4,p05,l3,0.0,0.0
i02,unknown,c4,p07,l3,0.0,0.0
i02,unknown,c4,p09,l3,0.0,0.0
i02,unknown,c4,p10,l3,0.0,0.0
i02,unknown,c4,p11,l3,0.0,0.0
i02,unknown,c4,p13,l3,0.0,0.0
i02,unknown,c4,p14,l3,0.0,0.0
i02,unknown,c4,p15,l3,0.0,0.0
i02,unknown,c4,p16,l3,0.0,0.0
i02,unknown,c4,p17,l3,0.0,0.0
i02,unknown,c4,p18,l3,0.0,0.0
i02,unknown,c4,p19,l3,0.0,0.0
i02,unknown,c4,p25,l3,0.0,0.0
i02,unknown,c4,p28,l3,0.0,0.0
i02,unknown,c4,p29,l3,0.0,0.0
i02,unknown,c4,p35,l3,0.0,0.0
